wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
3468,3716,14394,580,839,4758,10
5104,1028,16197,37692,7653,2785,58
4463,1014,10249,44266,6353,897,49
2299,4971,3808,28259,137,204,31
5359,3067,7309,48711,4417,1453,59
1763,3568,8044,12778,840,1132,9
2114,5582,11328,11539,6102,3356,58
4354,2148,3425,39426,913,1714,58
2059,5559,9446,16376,5459,2064,37
3146,1127,10070,22880,925,2574,51
1287,4558,2217,28004,4317,4999,34
5362,5115,14119,22629,2716,3028,4
1632,1417,3629,48708,7539,2404,24
3204,1297,14013,35463,6276,3381,24
2037,1887,1789,34584,7544,3073,48
5872,5678,1725,36279,5238,907,48
4017,4666,16442,5778,10000,4933,21
5028,3372,17143,49336,1992,2005,25
5543,5984,18518,26765,4790,4839,36
5107,3648,10330,36870,5768,4158,24
3075,3402,3845,33438,4357,1178,36
4383,3238,13174,46408,6466,511,53
4717,4636,10637,17373,7364,3541,26
5934,4172,12112,40589,515,4179,3
4561,1048,5340,8469,5848,4995,2
3852,4426,7535,25104,5314,4420,9
2152,4059,2532,30415,3344,794,24
4252,1720,16906,3719,6267,448,56
1074,3384,17137,55708,4725,2607,43
4716,5284,2036,23454,7027,3699,32
4608,1579,12315,45716,2224,4094,28
2824,3111,17396,57584,3822,4417,42
1296,3905,14982,47463,4645,4149,57
1548,5112,3622,9529,9502,235,55
5685,4649,18387,24906,4980,2661,15
4368,2091,4107,21045,1784,2585,52
3443,5221,9972,49346,3100,950,33
1566,2047,6721,47432,300,2658,38
1084,4539,9622,32333,2431,4323,48
1119,3248,12992,32323,2693,2497,55
3410,3144,3701,7533,6648,2243,34
3754,3531,3816,11139,1028,2071,22
3798,1049,16377,9074,168,1240,19
5941,4780,16015,24048,5092,4198,50
5632,4638,12519,24420,6185,4744,44
4918,1322,5523,51692,8420,3244,23
4252,4973,2035,21823,869,3026,35
3975,5167,5208,59891,5142,3442,43
1293,3350,11972,23061,5852,2407,19
2740,4489,5302,41227,3473,3454,22
2910,3718,17206,14737,871,2222,46
3585,1943,16986,29865,6019,3013,36
5065,4755,8523,25280,113,3136,41
4736,2090,12723,54277,4924,1217,27
2119,1238,10803,4792,3413,717,48
3793,1613,6678,1611,2904,1148,56
1331,3656,5928,57671,8509,680,52
4609,4917,6525,20287,9098,256,60
1292,4649,9019,49594,6320,1890,49
5808,2155,4990,39743,4497,3047,59
5657,4343,5112,45028,5639,4018,50
4805,1598,14786,7261,8877,2119,26
3681,3266,1256,29557,3161,147,56
1386,4270,2403,18808,2866,516,20
5082,4865,16216,42637,7225,4513,28
5928,3188,8364,59569,8505,834,6
1860,1406,16907,31719,2659,4736,38
3952,4884,16750,28696,6432,1357,5
4629,3174,7909,11799,3664,875,59
1240,3784,16144,3155,6409,4652,9
5218,2407,3626,31367,5212,1415,58
1867,5944,3125,13585,3096,4610,51
3483,2564,19577,30501,9341,4156,38
1918,3771,15014,17678,3115,4318,57
2429,3340,17644,58814,4577,471,1
3223,2698,7953,15020,9512,2999,27
4348,4365,7575,7041,7954,1291,13
3219,3737,12893,35417,2360,4247,20
1897,3580,4028,2051,5579,1114,35
2332,2932,4260,34406,190,3505,30
3826,2447,5718,36304,6740,3426,58
5251,2796,3386,33220,1854,3985,47
3975,3283,10791,40496,8081,3990,49
5637,2416,10267,47060,6148,1694,53
3682,3305,10908,45622,7990,3847,37
5549,2931,11732,21985,6841,172,41
1615,4369,1385,40189,4850,2041,32
2901,3708,14823,54890,2470,3923,30
1598,1769,9574,41423,4410,3697,8
5322,4259,3089,50827,5016,1843,36
4450,5920,12866,28708,6156,1619,53
4809,3612,15696,42096,2693,509,47
4602,4507,4815,19827,4096,4750,6
2415,2489,4168,44727,4333,156,52
2166,4792,2782,41702,9169,3128,46
3455,2543,17048,54486,5718,3974,37
2160,3535,8823,54214,4570,1261,30
3343,1478,18185,26145,2234,3498,17
5753,5796,5922,57028,1080,3504,60
4369,5946,15027,43574,2247,1390,7
4754,1841,8866,14017,2444,732,26
1044,1626,9856,35816,891,3833,16
1556,2917,15586,18795,1959,3483,6
2105,3807,14525,44804,2260,3429,41
5802,3028,7967,49445,7625,4562,6
5948,3188,5964,17334,3717,3879,3
2653,4145,19399,4098,5955,2297,54
2654,5836,5175,11375,6843,1750,5
2999,2982,7419,47191,8112,3738,33
3674,2272,18375,38872,4433,4601,59
2066,1963,17738,8914,4841,1764,17
4417,5927,2503,57449,8940,1484,58
3838,3013,6003,43163,9489,1766,9
1240,5996,19376,19052,6287,4838,5
1751,3941,11897,555,2950,3948,3
4121,4113,10834,12909,6004,4973,19
1595,5308,6766,25211,7628,3789,15
4219,4268,9626,47946,8715,1145,17
5853,2687,1685,5111,6537,3973,50
3467,1705,11487,40410,5720,735,33
3026,2776,19041,13578,5699,1864,26
1499,1268,2717,19038,9931,3318,17
1121,2081,5003,4671,1076,1587,57
5242,4122,4906,33068,504,4510,4
4059,3242,10548,58776,8970,4028,8
5966,4608,1156,28457,7381,4756,48
1526,2697,5243,8180,6357,3920,5
1569,1848,17856,56376,5032,1834,29
3482,4790,16184,21695,2497,3989,29
3997,2721,14538,205,6975,3593,20
1396,1266,3849,844,6640,1618,35
3998,3483,4141,35138,3208,1362,56
1872,3392,15511,36766,2814,2386,11
4164,1908,15486,42356,7400,1873,43
2128,1071,7260,59776,3470,233,33
1753,3178,12683,35827,446,140,40
5431,1471,16335,22838,272,1697,25
1484,2008,3600,33897,6769,4763,29
4424,5728,18036,27406,555,1304,32
1771,5715,15690,26549,463,2530,10
5769,5998,8551,9808,8234,2655,54
1247,1748,17940,55747,7198,624,60
1357,4208,11957,31397,147,1693,36
4161,4508,4674,37804,2823,4174,36
5131,3361,15641,38713,4038,1346,10
3568,3886,7349,2896,7079,3017,16
3154,5944,6421,1620,6338,4761,12
1213,3150,7645,12930,3180,4318,51
3899,4231,17421,13166,8472,561,25
2347,3293,4805,20004,8160,4833,1
2175,3256,12974,1132,3307,2813,58
4445,2207,1982,41936,854,1099,11
4412,5950,16701,33478,8415,1237,39
1015,4760,19645,59365,4825,3336,2
4752,1066,3988,48863,695,2149,13
2760,2382,2468,14494,4528,920,55
5090,3625,12466,19678,4532,2701,53
3165,2713,4113,46686,3363,430,57
2032,4678,6519,59790,949,575,3
1427,1778,5615,32749,9594,4813,9
5330,4520,13590,48281,7651,3002,39
1384,5995,13865,2396,7866,286,10
5574,4466,15539,13278,3282,4438,16
2395,1675,12433,35658,568,229,21
4284,5254,2642,55229,2835,1067,17
4104,2034,7631,1114,7108,3470,58
1546,2805,1616,34875,424,4119,45
1218,2720,16788,34852,7898,585,50
1371,1246,9922,37653,9070,3144,18
4434,5424,12192,10261,8689,2475,5
2644,1053,7106,11283,1889,1132,56
3776,3513,3680,38157,572,4489,23
4809,5755,11367,751,9081,2270,48
5775,3845,16385,10430,3823,1461,60
3669,5862,8389,11878,6193,2415,17
2155,2769,15619,698,8401,1246,42
4755,2497,15736,929,5400,251,16
3942,4457,19686,826,2840,2787,2
5521,1301,1311,46009,9430,2199,58
5857,3087,12245,48250,4880,1042,50
4124,4543,9297,6665,3306,259,17
2263,5674,10922,54917,5135,1021,34
5096,1813,18912,5692,5887,2624,60
1540,4820,18113,54499,2516,1074,27
1724,5598,14755,22790,4629,2143,17
5852,4331,1592,5470,5606,3600,39
2626,4449,2665,41278,4862,2326,15
2745,1235,5582,31192,7120,4594,24
2202,4430,11862,31792,3270,3541,26
5802,5662,1852,18482,855,2265,12
4572,5899,15898,12228,7478,2362,45
2112,3386,10637,11484,6620,1570,1
1379,4929,5674,13050,8100,281,11
2894,3576,18685,38789,9270,1555,27
4366,3524,19876,41106,4487,2003,1
5284,4047,8701,15579,7583,4694,56
3121,5529,9076,57934,2312,3497,4
2631,3602,8401,35700,6826,3324,28
5051,4520,14001,47225,7319,2169,30
4798,4291,16915,42866,7140,3362,15
3736,2888,17951,9075,795,1438,7
1850,3318,19482,46972,3847,4921,17
4474,2682,5005,36767,5305,2341,7
3670,2668,3686,21051,4596,4283,37
1984,4642,4022,37903,2390,803,24
5648,2492,10581,48492,3812,4122,38
3016,5023,1856,54143,7756,2184,2
1997,3504,5125,24370,8922,3658,40
2916,1396,1078,44809,5444,3929,12
3239,3485,11648,52748,7148,2787,60
2856,3903,9782,4883,7112,1948,53
3586,5550,10967,35852,7680,3975,40
3792,2647,6193,55994,8660,1393,50
3561,5032,2939,37658,1338,1041,55
2447,3291,18822,35700,9768,3138,29
4475,4314,15932,44912,6914,4255,46
4093,4346,18152,36389,3564,2349,55
4347,4930,4445,26940,7145,2303,21
3320,2147,9306,30129,1601,4026,26
2863,1265,3871,57436,9662,635,31
4755,2789,6266,39713,2239,578,45
2477,5513,11905,14087,931,4540,8
5349,4577,16324,32099,9752,1101,28
2890,1812,9254,51752,4369,1873,42
2865,2533,13205,43077,7236,2274,57
5261,5132,7814,17520,3773,4095,46
5464,2563,9531,44204,2280,2571,20
4342,4557,5773,48747,1793,926,21
3313,5771,18815,43394,1027,1089,42
1592,5919,5137,57005,4326,4522,8
4217,2365,1788,26812,2179,4095,35
1848,4641,3299,19350,5618,989,27
4891,4213,2741,43832,1232,2416,44
1486,2030,3915,53636,8810,4015,37
2142,3473,13504,45377,7021,2721,3
2247,5880,2202,35234,5778,856,27
4599,1952,4246,37426,2544,654,47
3180,1525,2244,55537,9047,1106,28
2811,4383,18360,19167,7924,1343,35
1423,2402,6797,46592,6581,3426,3
2382,5002,6237,57119,4372,3120,44
3991,5503,16830,3339,5562,4531,48
4575,3137,1359,44112,9601,846,15
1237,1418,11288,638,4576,2512,32
3399,1158,2319,42157,4656,2553,4
2113,2045,1283,51595,1738,2220,9
1348,2493,11887,40163,7189,1451,51
4495,5261,1815,3294,3789,1690,50
5839,2902,6818,35585,3114,3028,33
4536,5379,13299,20439,338,3196,23
2959,2904,13390,25562,9239,4338,23
1611,4072,10882,1749,4534,3459,19
3478,5281,3488,28524,7585,2367,10
3999,5775,10442,33597,8922,2852,37
1947,5318,5452,20503,7845,1191,60
1187,5472,6701,57843,2376,1103,7
3219,3643,14224,20502,2801,477,23
3982,1762,5970,39328,2859,2947,20
1616,4260,16820,4482,3169,3455,48
3577,1605,3871,20185,1250,207,47
3649,3206,8670,58085,8821,3067,27
1162,3959,7869,2969,7429,3073,15
5497,2318,1904,46091,8744,4138,50
3404,1196,19651,928,3513,1265,37
2308,2294,2263,18036,2892,2879,38
3777,5565,10179,43662,629,292,48
2170,3365,7632,17050,3139,2563,49
3318,1680,12888,39181,9161,2200,4
2280,5386,7771,16968,4701,3403,22
1115,5761,6003,38662,8350,2582,18
2829,2459,17441,44542,792,4845,52
5779,5926,15474,19381,9757,3390,41
5625,3604,15171,16413,4195,138,55
4167,2707,8608,9902,7641,2189,49
4227,1187,6102,50411,978,872,34
5848,1991,10232,44749,3644,1739,35
3559,1362,10988,19474,7991,625,26
1327,2512,6076,4871,8338,3707,30
3718,4656,5801,11077,6901,1925,55
3385,5102,7133,16138,1931,4027,39
3251,3187,2960,36458,5598,1046,53
2486,2648,5394,14415,6577,4860,1
1200,3657,9672,39023,2532,1021,46
3203,1259,4961,32912,9070,3132,19
2715,2745,2574,21195,4023,4808,18
5453,2571,3666,47153,1737,1391,28
1468,2770,8835,15909,843,520,37
1486,5196,10030,32582,1668,2317,20
5703,2904,6504,3716,5070,205,5
1893,1027,16172,32204,8802,4262,45
4305,4372,12431,7791,2230,4514,45
2138,1404,10657,2085,1686,4597,36
3809,1425,11919,10958,6299,1148,47
4448,4787,16854,12891,1315,1925,58
4578,3608,11713,49970,1201,4460,7
5762,2137,12795,40409,4840,3658,57
5920,2950,14216,55665,4502,352,48
5782,2387,4487,16567,1594,520,56
1991,5814,12100,23091,7746,702,52
3087,5951,13097,11179,1190,3967,31
2932,3196,5270,38192,4780,4268,22
2795,2369,10843,54055,7587,900,19
1254,3891,5878,14954,6602,1608,17
5585,5431,16755,15314,9878,3589,47
1961,1427,13715,52440,2935,1080,48
3108,1195,17877,21318,8133,1282,42
3864,1843,4437,34475,9237,3254,43
4512,4494,17495,57441,1511,1517,5
4527,5727,12484,20993,1019,3142,51
1064,3801,8259,5431,778,1077,2
1163,1035,4046,51621,7926,2887,34
2302,1835,7363,14005,2996,2580,21
2167,1657,7307,42365,9919,906,46
1026,4508,8530,25644,4240,220,4
5531,1743,8566,45782,1227,2120,27
4758,5812,16477,40467,2072,3945,49
3073,5757,4375,33854,4741,4137,59
1497,4538,5495,16969,1338,995,59
3266,5803,5479,1454,5659,4536,45
1182,1567,12753,23971,3482,600,53
3404,1248,7662,37721,2780,3491,30
4584,3027,2094,2430,3574,2682,50
2786,2251,15941,36984,5283,2460,7
2752,4413,18175,38670,6005,3350,15
1572,1439,5499,27315,8123,2305,48
2199,3778,11279,59732,7319,1567,40
5636,5648,5147,37790,2065,194,34
4153,3134,15998,17025,4966,1801,28
3886,5210,17216,2517,3838,1611,34
1087,2679,11434,50719,848,4207,33
3650,5944,3984,42514,3834,698,44
1851,3684,13382,32858,9721,4268,15
3845,1028,18740,18336,2219,545,35
3816,1846,5052,32698,577,4179,20
5968,3440,18320,11159,9190,989,54
2008,5468,10967,33505,2370,924,59
5611,1575,2723,1469,4340,4948,28
4348,3521,8365,31454,583,389,10
5809,5587,13664,27448,2031,1730,33
3576,1126,11934,45369,9509,3589,28
3528,1729,19069,20955,5137,3106,17
3412,5034,6144,42841,2314,2990,31
1861,2864,17888,25653,8431,1365,6
3334,3357,13994,35637,6682,2288,9
1978,1948,1746,11066,3528,3078,31
3566,1995,5838,55739,3612,1363,1
3434,2046,10229,40399,7825,3132,7
5847,3574,4624,39034,4531,1100,5
1287,3479,8671,24141,2275,3184,20
4149,3575,16753,18933,9071,1235,23
2338,2768,1546,50980,6408,3523,43
3347,3643,9112,38663,7479,4750,31
4833,3972,10757,57432,9786,1568,22
2798,2107,7767,51395,7513,4266,25
1743,1781,14313,57539,9786,895,8
4019,1427,14036,42809,6286,229,12
3574,4136,15794,50768,1183,2070,46
2961,1166,10853,22878,5746,1840,58
4862,4997,17008,13270,5274,1183,58
1340,2723,12253,18380,2561,1618,41
3085,5134,10784,12034,223,921,46
2376,1942,17574,50942,1303,3958,30
1471,1347,15588,48364,9139,4511,14
2011,1028,3058,39119,771,1542,23
3062,2628,19813,29526,8781,1961,9
1435,4935,9932,2117,1727,501,16
1887,2320,4746,3400,5847,4775,25
1185,4358,15883,31021,7416,3912,12
4411,4577,12208,52916,9316,2799,37
1388,5554,6769,56632,6108,2924,58
2006,1615,3300,54521,2152,3278,52
3304,3596,13969,20416,3153,2782,52
3565,5025,6309,23948,8612,828,11
2304,4618,4146,37432,558,4178,18
1592,1060,7751,39692,996,2815,55
3058,1113,11376,47668,9403,4212,41
5569,4652,6099,41803,8705,4142,9
5784,2289,2065,28846,8239,407,39
2664,4407,1720,34346,1274,3468,29
5105,1398,10196,19202,9997,3140,50
3940,3725,11742,58421,3827,2418,58
2104,2368,1578,19674,6565,812,34
4117,1420,4624,27909,3996,1579,51
1532,1545,13590,24877,9656,3285,55
2075,3835,11350,28302,2390,2922,34
4077,3044,4323,10120,6796,2940,44
4833,2440,9243,54278,8874,608,13
4571,4519,12452,401,4055,4932,33
2756,1838,16905,31799,2877,1871,17
2924,2121,2333,36984,4967,4007,28
2075,3791,5638,22437,5387,3671,38
1187,1607,13029,2878,9996,4743,46
3588,1178,12408,50015,2938,3103,22
3311,1496,10422,56206,1976,3760,22
1719,3896,2346,25805,8729,2829,40
5500,4098,10676,13953,6099,3678,9
3485,4752,19267,16824,2807,987,50
2993,2244,18725,43549,9377,3886,27
5772,3864,10238,51829,7644,3330,23
2994,1884,10704,19391,3176,289,9
1222,3808,16475,27448,3530,4388,33
4061,5907,18531,59485,363,482,53
1464,5865,15629,47573,339,919,20
1272,3009,15012,21520,4419,2860,35
4182,3843,9176,10803,699,2565,45
2243,2082,8192,1218,1523,857,58
4728,1390,14053,11241,5517,2823,26
3149,5274,13399,3368,4076,613,57
1098,5078,6562,19814,8310,841,52
5238,1979,8146,58037,9901,672,24
3475,2680,3193,22572,9546,4931,12
4242,3842,13974,21798,3501,1137,49
5417,3416,8459,146,2667,3071,25
5822,4925,18055,29065,9873,2714,4
2866,4130,16984,5298,3809,2307,7
2755,2781,1114,13467,3534,3122,30
4686,5736,2507,29288,5420,4214,32
5358,4743,4527,39859,2313,1010,25
5005,3326,15044,39833,8368,919,9
4162,1099,3472,34994,1886,1736,24
2214,3981,5583,12605,7019,4755,55
1694,2942,1639,18936,5350,923,6
3106,5380,10237,15383,4513,310,12
5952,1169,14448,7180,9343,3986,15
2855,1904,11562,47267,6661,1900,47
2498,1342,15510,12160,1455,2911,41
2938,4725,15249,42832,5425,3940,2
2841,5723,12156,2913,7770,4079,57
5379,2366,17201,43766,5705,2459,59
3616,2344,13045,56943,8287,4236,7
2433,4420,15181,789,9169,3931,19
3305,5875,14338,33924,9501,2239,2
3677,2907,15331,31623,659,3306,10
5332,4424,13964,16438,7886,1684,16
3960,4380,11974,28737,5106,3094,25
3630,2269,2428,31236,8166,4688,60
2256,4220,10272,8216,5148,870,11
2410,5822,14760,52961,9031,2325,53
3776,4676,10147,39093,4300,3893,22
3057,1993,1967,49286,3090,1847,17
3276,2058,15452,18389,1299,4010,16
3318,5847,12377,10724,9362,3129,34
2463,1903,16696,21358,1361,1519,35
2932,4454,9152,45149,4469,1489,4
1007,3842,17589,37324,9301,2171,29
1205,4692,1246,16284,2278,1590,46
3304,3272,16803,50808,4121,1959,58
1727,1225,5967,13023,7359,2389,21
4212,2783,1211,3839,6595,4023,22
5540,3560,12355,44853,9816,1911,13
5113,1907,6603,59479,7520,1773,36
2973,4587,15943,43700,8032,1829,27
4523,1293,5473,2140,9287,4116,21
1680,5998,2372,20846,970,1413,1
5348,4047,1454,23920,6658,2941,12
5333,4674,12701,20064,9235,1100,14
4378,2450,15866,777,330,3267,50
3710,5585,10338,15792,1400,4895,2
3518,5973,1713,49509,524,3301,11
5237,5791,16685,57290,1845,4156,9
4277,3420,4978,2146,5082,1650,12
1776,4165,12907,5175,6101,535,5
2149,1970,13300,14666,8296,4586,22
2920,5302,19478,41678,4709,1232,36
4926,4382,5409,9664,4064,1948,3
5512,3687,10170,52576,4653,1166,45
4771,4182,3457,15474,9720,4621,7
3110,3760,16349,22531,522,3020,29
4581,1485,19508,48989,878,4814,32
2400,1955,3214,6639,7460,908,52
2139,3883,16110,16172,7772,855,2
4768,3187,3246,11961,1211,4637,50
2260,5310,10144,37971,3524,1855,27
2490,1468,3059,22361,5372,2026,17
5456,5993,9003,42249,1712,376,12
4936,5424,10284,46535,9288,506,33
3342,4471,17467,51547,7055,4074,7
3794,4099,18682,37277,569,1582,56
1753,1837,19937,33135,1372,1233,49
4325,2916,12983,38443,6563,4030,31
1602,5056,9782,54348,9279,1689,19
4742,4950,12278,41621,9869,490,20
5805,1825,14444,42477,2285,2421,1
2656,3278,9740,468,3358,391,10
1273,3048,19337,37851,905,1307,17
2958,1124,17087,23221,889,1057,44
1255,1332,6297,5301,7892,2898,47
1837,5609,3423,15399,6015,1324,19
5792,4337,18962,13207,5603,2265,32
3998,5800,12662,7308,1685,1790,56
2521,5091,19773,5177,2093,1910,37
2535,1960,2458,58608,6308,4308,46
1107,4414,6896,47410,9318,2033,60
5963,4051,7373,27505,3772,4339,21
4268,4878,4826,10326,3020,2835,1
5270,2161,19703,25292,8817,4410,40
1636,4373,13984,33347,5033,2253,21
3400,5014,6012,14444,9346,1656,26
5819,3000,11568,39836,4599,914,48
1731,4894,18873,2374,3850,994,2
2247,3574,5696,43424,3333,4056,40
5847,3502,19305,43462,4260,2233,15
1281,1162,3159,33656,9469,3971,44
5107,4982,5810,47270,8194,4598,4
4401,4034,11485,45871,6978,3108,31
2064,2739,9933,30750,3674,2102,18
1342,1737,18404,4816,7527,431,15
1673,3812,6639,7916,4440,853,51
3919,5636,7837,44524,4514,578,41
3397,1922,16444,56244,500,3766,35
2341,3727,8658,56307,6804,4197,47
3589,2599,13371,48581,120,4542,2
1497,3223,12420,11773,6304,3062,19
2387,2965,6805,26116,9823,4058,54
5997,3355,16030,16073,5343,3998,12
4340,4626,9651,17516,7039,3767,37
4410,5218,15928,20214,6219,4604,25
1938,5070,7205,39716,1300,4124,44
3436,1568,10155,57813,8655,3527,7
3406,2434,10060,23640,3160,2909,43
1173,2671,6529,21576,5549,1741,37
5022,2597,13218,35733,8618,1456,42
3680,5779,6396,6430,9608,941,26
5958,1433,16159,39511,7909,225,46
5694,1233,18254,57888,8229,590,35
2108,2045,4643,50965,6773,4072,7
4620,2746,2229,45186,4648,2433,38
5098,2911,13449,51898,5693,4301,35
1288,2578,18992,3237,1044,2335,48
5097,1151,14309,18868,8682,859,24
2923,3627,10788,2994,9258,1144,48
2927,5459,17139,29788,4855,951,11
5446,2829,12045,54936,2498,2398,48
4622,4882,18749,8896,9159,2778,54
3230,2253,13076,31300,6670,2813,8
2800,5719,10526,3877,3058,1289,28
5424,2525,5033,14265,1757,2661,50
1509,5946,16959,10709,2711,1865,60
3694,3566,15293,2939,8509,4420,56
3632,2992,5492,25276,4167,143,43
5978,5706,14159,54215,8347,4306,55
1656,5142,13818,6118,1652,3082,4
5389,4379,19083,14624,3470,3162,48
2135,5688,10309,23764,400,1248,17
2771,3456,19860,22322,4198,3186,28
4826,4003,6159,10128,4316,3352,58
2986,5180,16524,40071,5899,2848,2
3352,4970,17161,28496,1536,4701,52
1381,4532,16601,20064,8392,1089,7
3317,5805,1331,8207,6113,4497,5
2757,3630,14332,32852,9347,219,46
3435,4178,8479,4948,5560,4696,1
5412,5299,2990,18670,6496,1888,3
1710,1691,5229,12603,551,2202,4
4621,1012,5116,5787,1349,323,27
3723,5137,3692,18224,9202,1907,49
1480,2774,13287,34148,8587,4282,45
3550,1909,9135,38012,4842,3980,31
2785,2748,12685,45699,9729,991,34
3355,2907,11530,41596,4800,2825,36
1097,4709,16647,8239,8408,1096,23
3280,1882,3799,38187,8654,938,24
1944,4374,8436,22196,7563,2091,37
3368,4984,13208,45653,4283,3155,22
1587,4358,17330,59122,1772,105,38
4128,3759,9261,23726,5035,3689,3
2269,3963,15828,58622,4687,3458,58
5631,2018,11148,27563,5299,3537,4
2757,5319,15212,18549,3509,2555,17
1270,5730,13876,14502,5257,4845,40
4641,4540,17116,39316,6514,3794,22
3876,1863,1636,18621,8557,1081,34
1021,4161,9091,46925,8694,3702,51
1616,4292,8667,31603,6716,2901,36
4090,3049,3328,33700,786,614,28
4102,3146,2314,19638,261,3243,19
5869,5012,1775,6063,1166,218,21
1124,4369,4485,57724,2631,4188,38
2151,5270,17997,32342,3270,3411,39
4001,2787,1681,21722,2106,1298,32
1769,2992,2568,16181,3167,1213,34
2862,3436,8452,16911,1471,1212,13
5879,5860,2027,20418,7019,1063,22
4103,5582,13274,37411,1932,2468,8
4269,2107,6425,40553,9735,203,35
5131,5881,4899,235,5851,2840,12
5769,1514,16788,24845,2461,349,44
4334,5541,13763,59469,3926,2662,29
1222,4387,4366,23181,5558,3371,58
5087,2503,11131,50907,3348,1093,13
5227,5766,9282,5227,2261,1467,25
2867,5878,3119,34186,3838,181,55
4069,3147,7602,40229,1807,3285,14
1459,5145,14136,38607,945,1715,43
3085,3459,8897,32725,7183,2782,34
2766,2872,18875,5884,9090,620,38
1907,4953,7097,51065,1084,420,5
4936,2865,13341,6717,1432,949,26
2005,4170,17745,6651,8479,1172,42
4767,3984,3864,49255,5134,4533,6
2389,2358,1190,551,8932,2054,46
2165,4053,16244,16027,9463,4987,26
4796,5034,12752,45024,8177,335,17
3839,2592,10373,37808,6992,2895,26
4246,2526,18004,9166,5940,4345,44
1914,4113,15842,44984,6350,1242,48
2928,1794,4758,27002,7636,4950,47
1612,3265,9363,3301,5202,212,28
1814,1668,11178,3098,4463,1455,34
4240,4668,4365,43280,4060,1986,50
3398,3154,16593,26912,114,152,4
1738,4748,4961,38637,2666,4795,3
5051,3666,3244,23572,3354,4632,17
3771,3398,2845,20749,6842,889,33
3148,3917,19498,14031,1503,2687,34
2106,3538,17577,45955,4175,3945,51
3551,4841,3926,45402,8929,2319,40
4416,2301,16976,44271,8425,2080,25
5072,5389,19265,1223,9532,761,55
3565,4796,2377,42399,8868,506,28
1912,3901,15356,58053,962,4509,21
3835,3302,14086,45181,9203,2846,21
1112,5823,7985,2027,3222,960,43
2859,2076,15282,52043,805,3798,14
3109,4003,17362,57360,9831,1741,53
4861,3683,6561,24594,2677,4936,55
2589,4898,9406,41070,5150,218,14
4502,5868,11034,50223,2297,251,22
2321,4076,3675,18742,9637,2159,48
5467,3753,13667,14445,5456,2367,45
2761,3708,6126,21231,6100,2059,21
1329,3891,12720,749,3097,1570,44
2783,1326,7201,50258,4216,642,26
3285,3419,11953,19917,5142,1805,12
2297,3193,12284,28701,1986,2061,7
4732,3775,14373,56341,5833,2450,59
1345,3557,6013,4659,6751,3932,9
2179,2121,15635,56695,3315,136,50
3124,4572,4500,55903,1686,3873,36
2846,4134,12107,44804,2586,167,28
5527,1596,2043,53535,1199,2637,28
2137,3809,15394,36946,8429,2130,15
5514,5699,7690,27395,8877,1858,7
1451,2774,4896,55068,3832,1533,38
1973,1473,10721,29854,9823,376,12
4017,4500,7605,14407,1611,2123,6
2629,1549,17064,41387,413,4674,30
5479,4267,10713,51523,3603,4058,3
4749,1535,1497,54765,8578,1547,48
4126,2519,4949,18107,4763,1299,8
2771,1723,12640,30489,8739,3907,9
1632,5239,14358,2668,3707,2918,58
3690,1378,10943,37661,9394,4212,4
2340,1462,19708,44362,5991,666,47
4897,2346,13173,56897,2382,3658,13
3633,1221,5597,1101,4426,3293,43
4920,3369,1369,47579,1691,4594,49
4573,1806,9993,46693,1934,4522,13
1723,3792,3607,25474,9489,3955,17
1605,2917,6280,24192,6392,4459,16
3087,4799,11475,1192,4261,2734,56
3650,2184,3875,16406,9784,4660,24
3009,3899,6356,19681,6424,4479,10
3176,1200,17831,55289,2779,3578,27
4729,4086,5389,36994,5759,4281,12
2044,2624,1694,14689,8954,266,56
4290,1108,12158,17792,8986,1265,2
5141,2303,15595,41939,1003,3191,9
3840,4092,2615,39038,9165,3672,27
4348,4893,8785,25152,9853,399,48
3089,3814,19249,54413,8877,867,56
2909,3274,12406,12080,9857,1992,21
5468,2150,2495,59394,4333,239,36
2617,1451,9519,44856,1029,3858,45
1755,4503,7236,57822,5214,3222,60
2493,1490,6818,4963,7112,4623,45
1293,4975,13556,16250,321,955,52
2925,4852,17675,14326,7921,569,48
4179,4315,19434,37472,3858,3438,11
3163,3270,2290,35810,8949,1263,24
2363,2777,3310,30729,4381,4879,20
5517,2989,10666,18444,6218,1618,12
3384,1050,12506,45915,5936,2568,16
4308,1493,19048,20993,8799,3799,30
2708,1724,11761,31286,386,4989,10
4214,3963,12072,15637,5927,1167,6
3530,4822,6844,36121,1169,2370,7
5818,5343,3061,8607,9950,4745,18
4644,4818,7081,28162,8228,1464,35
5311,1131,11336,3165,7653,2596,5
4648,5507,8669,17848,8205,515,43
2408,1198,9422,56000,6819,1522,52
1283,4586,3867,44651,5724,3941,1
3460,4254,2274,20111,3649,4394,1
2421,1753,9203,47241,9917,280,1
2268,5808,7973,55430,3116,4710,29
2425,5319,19055,16351,2794,1577,54
2612,5752,3520,27292,7284,3491,60
4104,4290,14860,42581,3252,2074,22
5647,2103,18850,27138,1213,3166,49
3561,3104,15562,22755,6613,759,28
3511,2687,7398,18398,4059,2628,7
1886,1661,4331,39808,7998,2378,21
2279,1456,9482,32799,8014,3217,37
3421,3553,17853,46112,831,4161,31
2714,1306,8375,33801,7710,4105,48
4766,1963,14694,24070,2407,1956,26
4210,4353,18252,59665,3197,2073,50
