wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
4347,2485,17501,25551,9533,1932,58
1434,4008,19933,17065,4480,1744,34
1430,5192,15630,45854,6642,4717,31
3023,3815,14532,50158,3891,4779,40
3649,3560,17770,13300,451,2571,34
2295,2622,17910,29584,1873,2741,15
4241,1825,9409,35652,9120,2312,16
4738,5139,4490,43544,146,1860,37
5217,2263,7050,50470,8641,4242,9
5270,3110,3422,3143,8168,4376,4
5705,4317,9724,1810,921,1850,41
1865,4250,2595,1904,9468,3450,49
5920,5670,2896,16324,7639,2545,25
2955,3247,13647,51174,7550,1593,13
5449,5228,5158,24532,7445,1246,37
1543,5845,2357,10485,2421,3241,38
4427,3893,7356,51188,3381,844,38
2675,4820,17707,43218,3021,3808,7
3194,2671,9497,35083,3331,1697,46
3219,3573,17338,35645,7961,3070,22
4528,5800,11323,3616,9575,1463,54
1730,5417,11858,27140,2621,3550,16
1382,3291,15729,33531,2352,2443,26
1656,2934,4566,37586,1443,4481,48
1289,3253,14612,45616,3412,3317,9
3996,4875,16124,48763,6636,3188,40
1478,5145,8059,29195,4685,3531,38
2161,3231,12275,15361,134,4126,55
2803,3352,12467,38446,5197,4333,47
2879,1021,7290,44264,2675,405,11
4655,5841,15554,26873,3163,1118,48
1163,3015,18484,12944,5812,1680,6
1084,4210,8208,19841,8936,1172,53
3119,2023,9301,24131,6149,2053,29
4443,2243,5400,56496,4920,2954,23
4567,4877,2641,55681,1983,355,3
5225,2180,2739,40246,2709,4362,25
4565,5655,1541,32501,2217,4886,22
4989,5041,9434,23099,3648,4359,40
2882,4502,18277,4524,2524,3591,44
4852,5869,3698,1011,9465,771,17
5116,3392,8701,36012,5325,2096,10
1751,2053,7534,47124,4734,2460,39
5215,2092,10023,40346,609,2631,15
5566,3207,18287,55684,3380,1611,19
3206,3014,17381,21367,3304,4978,1
4374,4456,1569,11878,330,1478,47
2932,1233,12911,47998,7668,4249,23
3993,3652,10929,40627,2933,653,56
3338,2302,1070,14399,3315,3710,2
3130,1371,12834,35655,9978,3162,41
3296,4457,18040,20771,1524,1755,59
1098,3457,13725,14162,659,1342,44
3752,5645,19815,33007,2103,3267,33
4525,4971,9474,26583,2139,3046,10
2945,2466,8531,15077,1662,3109,41
1795,2405,2521,8691,4115,3296,10
5627,2090,7382,20058,2967,228,5
3141,1089,10452,19861,8259,4382,56
3699,2514,16571,7413,1029,3182,1
5909,1828,8000,42532,1138,3976,44
3258,4873,12062,5506,9861,517,30
5746,3933,2698,51618,6275,4590,14
1500,3530,19062,40200,4735,1630,42
5841,2842,3615,43540,9644,4257,48
4282,4926,12405,28053,6650,3583,30
1180,5478,14720,35418,5735,3966,40
3109,5602,5557,37245,1803,3414,40
4122,1992,17124,40906,5479,3146,38
3493,3784,12491,33953,558,581,55
3276,1947,16336,29222,8690,4350,33
2477,5962,1606,26911,7825,4763,17
1948,4597,11473,32995,6751,4867,33
4609,3890,17083,16982,7186,4783,1
3220,1599,19620,16090,8776,2257,33
4038,5700,19652,26804,5427,4122,12
2560,2469,13782,17573,7950,862,6
4106,3527,14603,44754,6332,1034,14
4071,5889,9626,34698,6856,2747,45
5791,4806,8030,39849,900,2098,13
3409,2011,16279,21541,5139,3183,11
2890,5358,5215,18745,9199,1132,2
3384,1626,14249,54241,9107,3563,11
5247,1638,10931,47998,8539,1126,7
4514,2575,8120,46851,6650,3079,57
4335,3798,11700,24192,7950,4984,6
4728,3685,4559,28442,192,4381,20
3045,4303,9933,7666,774,4120,55
4710,5410,17550,40772,8480,1974,33
5346,4803,10642,55710,7560,417,26
5613,2160,8134,54678,8013,4602,27
3352,4170,3929,46194,621,3562,27
3643,5474,19104,39398,3671,1835,16
4015,2038,9701,50191,6380,2290,48
3385,4687,4809,28905,820,2958,49
4066,1567,9463,54412,5461,3479,1
2774,3501,16605,3937,9388,1275,10
5139,1444,12135,48100,1406,1027,1
1892,3294,19103,28314,8659,1236,42
5190,2869,16802,21708,9768,1541,49
3400,2228,19829,19033,5080,866,18
5281,3267,18822,32199,7436,4920,56
5067,2894,13067,42688,1372,3786,59
5766,4975,18043,58909,4373,771,13
4656,4497,2196,50813,2283,444,17
1707,2286,16366,55176,7956,4994,19
2366,3041,3546,56485,8551,4213,4
2176,1052,9659,29619,957,4438,35
1251,4445,13961,42412,578,1178,39
5116,4190,10322,58605,3148,1566,5
5867,5031,17190,38992,3266,1777,37
1226,1052,18797,11461,9576,3511,6
1635,2164,6245,2918,5823,4025,35
3241,1903,11902,24901,6606,3838,18
4427,3518,15710,1710,3890,3015,45
3866,3877,5671,13872,8104,4047,14
2665,5909,2710,23941,4778,2586,54
3570,5261,13068,44835,8905,2960,19
1532,5175,1639,47746,8142,958,19
4309,3107,5742,19009,327,887,5
1127,3828,9371,45852,1864,3551,35
3733,4431,5359,51398,2614,243,50
2839,2157,16129,44051,3505,2985,30
3401,4188,4116,9601,1318,1947,37
3041,1457,12929,58002,7128,2539,6
4873,5452,13579,15449,7730,2111,15
4479,3939,8110,6075,7978,3045,34
4781,1175,5324,19829,7786,2555,12
5476,3131,13333,45271,4206,4663,19
1666,1273,2627,48927,5110,3029,41
1404,1132,10906,12596,2123,309,36
5277,3946,17091,42874,1302,1774,31
4068,1408,14390,9273,4545,505,25
4600,2418,6656,7204,3192,3169,14
3550,2924,13010,4457,3690,580,57
2192,4514,16079,54877,2398,1793,48
5768,1686,2168,12261,1531,118,4
2643,4679,18970,42309,4571,209,38
2260,4651,16649,15204,5392,4606,46
2239,1159,15969,2993,3820,2112,15
3899,2578,13209,36616,5975,4027,23
4721,2803,13539,51738,4886,2828,11
4075,1551,9428,54261,2299,445,33
3681,2277,2889,48314,6826,1618,40
1015,3122,11824,48413,2062,3187,42
2799,4149,1855,50742,1364,132,46
2295,4586,4465,26891,3316,3498,13
1993,3064,6142,31243,2676,4327,56
1659,4219,8359,36260,8773,3116,42
1095,5433,13822,28699,8581,1936,3
4707,5885,12311,17274,692,523,5
5773,3790,18027,8372,5482,3561,20
5243,4857,4141,46770,2860,540,53
2541,5123,3668,52060,8727,3893,44
4097,1906,13364,27716,550,4381,49
1733,4856,7094,29202,9564,143,9
2712,1625,9068,32141,7178,4303,34
2921,4864,12188,31208,7575,1604,37
3573,5945,9144,44268,7241,1660,50
5369,4057,16689,46401,6858,356,46
3856,5936,5051,23175,8355,3480,45
3897,4879,19291,53140,6192,4946,21
1903,3863,9375,47265,4726,3767,6
3820,1753,8012,27894,8056,1421,34
4260,2811,5791,31501,648,1186,54
5395,4204,2167,31006,7088,491,30
1918,5300,6889,12757,4151,2190,8
3262,5827,12881,6622,324,2103,45
3668,1649,15042,27042,9734,1306,58
2150,2609,13620,41126,1110,189,20
5176,3711,18920,53984,5689,4344,23
3769,3101,19644,7335,4495,977,29
5760,3826,1149,1728,6986,4488,54
3144,1666,7694,37327,2596,4311,2
2902,5561,15418,35070,2841,4596,27
5649,5071,14043,9612,7155,1107,4
3005,4202,15477,53286,4042,1257,33
4819,2184,1766,21139,3132,1013,24
2822,1682,6613,25064,6676,895,11
2739,5959,4743,37351,9805,326,34
4563,2514,13386,1838,2080,2824,44
5298,5648,7065,2553,7942,1876,45
1471,1401,8812,9579,7552,3396,40
2296,4776,2537,5493,1934,283,30
5618,4165,13299,24011,6163,664,41
4009,5317,12285,41418,5395,561,34
3057,2580,10937,44530,4718,3501,5
3695,5670,19516,9172,8359,674,47
5940,2374,14939,52009,3530,4417,1
3939,5611,13877,37995,6996,4562,48
3229,3693,4031,54091,3272,3417,7
1781,2028,4905,11322,6876,4557,51
2133,2053,9397,29199,7831,1756,11
3904,4592,14417,11344,5095,1743,37
2759,1441,11914,35203,9079,2996,52
3946,1366,7645,49235,4881,3427,47
2305,4662,9412,40965,5096,2257,57
5004,1205,17537,8726,8847,4456,22
2156,3632,6357,4982,3615,4636,25
3552,3073,16587,2912,8068,1669,25
4372,5935,7275,14995,1964,2082,15
3575,3997,2439,42994,2515,2690,56
1714,2612,5042,39682,2284,4830,36
1729,5329,14621,4214,3860,1604,51
1667,4225,18264,28927,9112,4820,28
1779,1993,9671,44639,1830,2123,10
5929,1456,4936,7472,5875,1411,51
1840,4120,19310,55560,9772,4675,34
1676,3607,15714,29375,9313,2250,54
4284,1841,3225,26628,2808,2795,47
1123,1857,3376,8138,1149,1608,19
4208,1135,5163,34539,716,610,38
3642,5983,2630,54842,4047,3334,33
2986,5750,12599,43454,4346,3648,13
4861,1549,18050,13682,1614,1706,38
5618,1869,17209,46274,6124,2999,43
4048,4616,19513,7632,1283,1649,15
3397,5018,15991,52490,8209,1585,57
4194,5078,7717,58266,3578,3710,20
2111,4105,3440,36028,8385,3495,11
3804,1265,2579,56532,3008,864,33
5497,1526,8537,44048,3475,4862,30
1122,5159,9495,48058,2877,465,60
3741,4446,15068,45334,9609,1699,8
4333,2212,2257,24807,6054,1606,11
1939,2102,11359,8462,3448,3233,6
4040,3101,13124,38026,2707,4140,10
5657,2409,18532,15050,4824,2661,30
4657,4558,1711,36661,267,3356,9
3577,3963,5183,21597,8240,3379,27
3078,4874,14847,19733,3343,2161,11
4048,5833,17347,38790,2882,777,59
2093,4343,11028,2150,3570,2036,26
1823,1553,12539,19663,1729,4725,24
1882,5442,9489,55045,7212,4799,13
4891,2860,17563,42434,5412,3144,38
1256,2474,4919,23356,7486,2995,25
4771,1119,19134,33518,3522,3913,60
5985,4901,11086,40527,5604,597,16
3392,4919,17546,45492,3118,1560,52
2083,3489,19839,1682,6329,164,50
4778,4953,11093,44218,8522,583,38
1294,5308,9659,42154,4746,3517,7
3467,5309,5438,44986,4301,2231,11
2138,4063,12489,6719,2704,1806,7
4006,5360,11974,27010,9946,2942,37
5078,5602,2739,59096,9115,4910,36
4696,5647,17600,2792,7483,1559,41
4633,3757,4844,29288,4702,2079,1
4642,5338,6698,28474,6346,3761,44
3558,4623,13145,1403,3723,1062,19
3026,3346,14607,12394,8064,1668,26
2827,2987,3187,24915,7158,312,41
3275,4084,5729,9850,5864,3167,45
3228,4611,13617,59817,4794,3948,8
5534,4279,16409,46283,1399,3653,48
1877,4671,9998,20044,1564,2934,36
5476,2383,4062,6059,5752,4205,15
1890,5107,8502,12604,2337,1466,54
5943,2862,15415,46548,2391,478,44
2873,1501,3487,35586,9291,4196,24
3528,2956,7641,46753,5043,226,27
1182,1137,18485,47609,8750,620,28
4785,5307,11639,4416,3465,449,59
5745,1752,15391,56611,7501,4798,11
3863,2201,18804,4441,6004,2631,5
5394,5026,12126,49368,2050,3965,43
1967,4489,12111,3361,7855,2026,3
5536,1549,14246,41966,5412,3163,3
2841,5811,5301,17936,4378,1425,46
1912,5505,18696,18456,7381,4306,40
5870,2867,9034,41561,9233,1763,13
4213,2332,19781,53201,8435,744,41
5991,3250,3900,42413,8594,1743,38
2825,5860,7192,20425,1768,1324,25
1241,4893,12906,3997,4240,1684,15
1279,4318,2527,56021,4484,4989,15
2280,3214,19663,13380,4170,4764,40
2897,4085,15145,41690,5750,1258,13
1301,3811,15651,46312,9697,4327,15
4776,2720,13342,36594,7028,1980,16
2764,4103,10550,31862,5653,1258,4
3151,3731,7519,20059,9495,654,55
4300,4017,15174,52910,6514,2370,27
4297,5714,2160,7011,2892,1166,50
1991,1803,10944,19784,291,3398,39
4546,5012,10149,7028,3659,140,17
3030,3986,7949,56405,5861,1012,47
1469,3189,6140,15502,9640,1039,47
2058,1396,19100,24075,8753,753,2
5157,3742,5930,52380,7502,308,40
4001,5507,3859,8435,9141,227,42
4376,2863,9573,52827,2473,3030,54
5701,5609,9579,24560,7512,2566,36
2879,4300,18466,46067,9626,3748,38
1218,4247,11349,47910,8937,1568,40
4107,4700,10196,12020,4676,1525,16
2758,3833,4819,24154,2511,655,20
1287,1730,11975,1568,8199,1358,3
3576,2331,13874,48478,3138,1328,6
3963,3228,16943,16075,1632,3426,28
4678,2884,7339,45507,940,1861,31
3916,3069,19595,9851,1663,4943,24
3297,1599,7390,53615,780,4555,20
3702,5756,16821,29436,1144,4521,16
4950,4612,7955,23020,4118,1332,19
2012,4304,16868,21986,2476,3150,10
1219,1871,17525,52163,1935,2477,3
2990,1124,8465,14847,8370,1952,23
2451,2686,13003,3177,5116,2394,29
1094,5405,5631,31914,3823,3424,14
4031,4161,14700,11852,1385,4366,13
1911,1952,13137,39360,3553,2594,27
2829,3988,10014,40763,3318,3737,49
4903,5019,11619,39648,5960,4561,3
5447,1455,7800,1287,7744,1492,29
1199,2243,1082,36297,3787,3018,34
5524,4911,12939,1573,8782,3050,3
2500,5402,16798,32062,5306,3162,25
5677,3119,11437,33782,9775,4180,22
2248,4398,12126,20953,3928,1350,1
2342,3999,8471,44545,789,1064,24
1077,3577,5916,50562,3249,2421,7
5213,1790,17959,47761,2213,3322,58
2573,4258,13405,7693,6721,2859,44
3736,5743,4184,16588,1904,1651,41
2877,3662,16634,34874,8042,4239,5
3480,4141,11223,38495,142,1430,51
1766,4344,19387,48856,6339,3149,14
4798,2862,2041,26888,5702,1010,7
3675,2819,12195,44189,7988,4051,30
1963,1748,3258,28800,6734,2046,3
5369,5429,13238,9850,4912,1929,19
5252,1837,5411,17646,2561,2038,2
4666,2860,3823,37657,6677,3637,12
5797,5199,18181,14391,7387,2133,49
5663,4262,4564,11401,4539,4665,48
3886,5845,9596,7153,4563,1295,42
3873,5383,12211,17186,566,878,26
1262,2133,4718,11978,361,963,5
3644,4475,18051,43654,8723,4742,23
3905,4430,6183,30109,7977,907,31
4502,5829,8041,54194,1224,485,36
4752,2865,17515,49718,352,1167,36
4071,1966,6924,1671,8674,2679,17
5585,1261,12326,33739,667,2444,5
4135,5498,12321,53499,8133,4248,53
5568,5012,8579,33716,4728,3785,48
2731,1081,14050,34352,520,2018,35
3615,3650,13741,27526,2173,2556,59
3481,2566,19529,9932,5387,2199,52
5067,2885,15064,15554,3336,2491,2
3577,5520,2648,17415,514,4322,36
1655,3754,4897,25918,9634,4319,56
1114,2841,13916,39451,2941,2947,50
3805,4557,15135,47881,3107,135,42
4449,4270,6816,53675,1642,2268,32
5889,4824,16597,35696,3545,4249,21
3087,4449,13815,35133,5504,790,50
3280,4574,18199,42433,6839,3254,4
4937,5772,11541,9599,3981,2884,34
5806,5758,2698,55304,3134,3629,33
1943,2525,3383,35670,9616,1475,57
4443,3341,10213,25385,6053,290,22
5211,2785,12800,38994,6317,896,39
5865,3819,11206,5577,8817,182,4
4910,4268,16685,50893,2308,3823,37
5212,5711,2664,10534,537,505,47
1382,4039,15032,18049,6895,4735,44
3766,2023,8399,7705,849,1055,58
5152,1914,3119,43448,2878,436,31
4561,2915,8213,13982,9771,1173,37
3296,2801,16533,6936,6256,4236,19
1234,2876,9960,49170,4682,4273,34
4193,4517,8515,7910,1890,3308,31
1930,1078,19921,54238,1076,4212,19
2541,3252,4518,47892,8279,3405,33
3056,1129,1094,20022,3988,2829,47
3914,2798,2699,739,1608,2531,50
1723,5639,19390,21894,7151,2474,60
2527,1446,17249,47995,1788,3586,3
5999,1786,17438,8338,9995,4578,36
4337,1083,10120,2848,8266,434,5
2252,4252,19382,20275,7766,3310,28
2873,5088,13483,29440,6705,2673,57
1502,5790,5955,17831,531,2383,33
3320,3018,17343,28349,8128,2802,4
5122,3663,9049,16378,5652,4325,6
4877,4896,19954,6488,6262,702,14
5175,2668,17138,17831,6598,1443,39
1530,3912,19025,16674,7105,410,56
1747,4767,1785,751,1195,2428,27
3280,2510,13819,53885,6251,2931,34
3519,5760,15263,16761,4714,973,13
4974,2693,5018,28740,8456,1254,38
1270,3029,18104,20982,2763,993,31
4183,3362,8481,10376,3676,3467,58
4899,5231,5587,51391,2847,1938,56
3630,3013,7355,32338,7343,4415,10
1588,2270,3741,35805,2706,3609,6
4493,4786,10864,19971,8528,3284,28
5148,5061,4563,1432,4270,1374,50
2442,1844,5738,43507,6109,1717,19
4249,5293,3549,219,4335,2448,47
3961,1483,1324,5475,6721,203,17
1753,5964,1307,45341,4529,1027,34
5013,5973,1941,10370,4053,1684,20
4301,5700,5575,48166,8995,653,15
1618,5442,16478,24281,3487,2149,59
1208,1197,5773,38773,4350,2873,17
2723,5669,12152,28278,4807,4620,8
4735,3145,8980,43378,4718,1415,42
5997,1550,16454,14915,6905,2160,33
3666,5421,13186,36943,528,642,45
2627,5855,9533,4057,3941,1191,38
3063,1372,4577,41503,6084,1793,40
3416,1194,12221,19149,1009,3111,58
4742,3821,1927,56015,6190,2811,3
2165,4448,7411,49926,6576,1186,22
3042,5961,2435,59340,8601,978,54
4601,5022,14875,52211,7636,3217,48
5558,1286,2726,4133,8342,2713,31
1737,3782,5380,9727,3072,2890,20
2143,2916,3232,5417,5643,719,13
4219,3121,2319,48562,7776,1244,37
2413,3890,6698,8700,6494,3875,34
5957,4580,11352,51533,7472,1446,15
2601,1570,2656,34792,3159,3787,1
5783,3596,14364,19316,9847,2298,9
4962,2525,13221,26216,8568,3472,31
4332,3307,8300,15176,888,4369,57
2255,2710,10998,56835,1603,1383,8
4102,2931,5078,41056,5891,4264,50
5537,5715,10941,57242,1351,534,44
5722,1288,18621,47999,1469,3004,45
4959,4872,10764,53838,3430,1417,28
2604,5531,14861,42212,6559,2541,38
1541,4204,12997,40443,428,1608,44
4698,5210,12855,39651,6217,933,46
1083,4598,5096,54908,3163,2993,11
3330,4020,18014,1550,7887,434,29
3339,4847,18878,41430,4822,1014,14
2682,5272,14329,31476,8841,2787,7
4395,4431,1350,51705,2955,2083,59
3441,5520,15018,13410,4971,3465,28
4798,4550,4652,367,7575,339,8
3260,4775,15448,2468,8817,2532,2
5343,4648,18842,24217,1501,3071,38
3483,3341,2590,3497,291,3371,12
1044,5459,2649,50964,6509,3146,3
4869,4757,12989,41726,3247,2704,56
4458,1789,8549,32465,2950,902,27
2428,4136,16835,34462,448,4800,26
4644,4129,6998,56810,8693,850,45
5890,1874,12765,19366,5606,3923,33
3908,3192,4222,46597,3954,4870,14
1635,1645,5015,59639,1401,4822,50
4464,5615,5304,23999,1322,4415,10
5330,5663,16177,54644,4885,680,1
2914,2803,9209,16548,5080,2002,36
4774,4244,11406,54723,3356,4155,53
2323,3984,3640,28464,3310,2737,17
5144,3814,4394,47061,883,2217,9
5404,4593,4907,54853,7508,1788,48
1028,4133,4812,49673,363,674,43
5151,1203,19248,30778,8256,1443,17
5575,5299,15499,29065,3042,4443,58
3182,5845,10139,53051,3048,1407,35
4283,2577,12290,17295,6955,3713,33
2065,2839,7508,53429,2498,2023,24
2397,3552,14542,49993,8984,595,7
4275,1498,7693,36155,4548,3726,44
4890,1825,9095,47305,1527,2447,46
2566,2492,17131,38449,5396,3904,27
3397,4728,16550,42841,4011,3032,56
1902,1389,14336,35819,2825,3335,52
2250,4952,10932,23659,9259,1940,40
1929,1161,17586,38401,6934,1277,22
3819,2310,12520,42415,3391,3852,35
1640,3849,3733,17092,590,2796,7
5197,3136,4903,14406,7814,3082,21
4468,4551,10465,10611,7719,3813,12
1605,3877,15915,50107,4605,2135,31
2599,3638,14848,20846,1519,3087,42
2663,4938,1212,44774,973,3464,18
2880,3816,8120,53791,6197,438,7
5139,4980,11715,28204,721,2373,16
1281,3976,4359,10470,1445,946,40
1212,2711,8726,40689,6021,2501,52
1245,2985,2384,52600,662,655,3
4153,4415,16176,50737,7333,2411,16
2840,1290,17624,6749,5956,2728,43
1021,1678,18267,39594,2726,4592,57
4982,1006,17169,13424,3730,4426,52
5257,4869,18836,43240,1604,2088,45
5095,3220,12264,30821,4632,1381,44
5269,3678,8058,56812,4935,1431,59
4588,2750,10878,9977,5628,4400,1
4681,2384,4341,31096,765,2317,47
2828,5916,10873,25911,3340,3667,40
4808,2696,7020,19392,2383,3793,58
1239,5122,4373,11820,1293,1634,45
4156,1560,1551,44547,2428,1154,40
4018,3591,9351,27072,3670,671,45
2938,5576,10582,21631,1617,1258,11
5472,1831,4103,30812,9592,2996,28
3448,1535,13795,40443,7783,3518,1
2868,4362,14188,36633,4417,4418,22
4119,2043,19144,28617,8936,3751,44
2541,5715,7059,39926,5376,4830,37
5460,5719,4893,47590,3065,1697,2
2948,3012,12416,26597,8925,3250,25
1456,2490,2466,29608,2751,830,14
4563,2915,16044,59995,2640,1158,36
1152,5342,13527,24902,5214,575,14
3806,1659,19742,44023,6288,2830,20
5204,3587,9435,2749,7968,1538,56
3348,3077,10885,58409,9706,4004,15
1520,2826,7747,22488,1044,987,38
1625,2224,9317,52999,9606,1033,54
5498,2855,17932,52321,1299,2345,34
3898,2020,12018,34884,936,4591,43
4905,1457,13842,52487,5340,1247,58
4114,3210,4625,51924,9925,3102,25
2787,4015,2993,27809,9511,1931,34
4194,5921,3704,41588,5713,4683,23
4531,4644,11466,3339,152,2109,12
2962,1245,13893,11640,3762,631,38
1289,1164,3031,2923,7119,3750,6
4083,3518,2887,6974,7254,901,34
3224,2537,12955,27559,9092,697,29
5421,5722,4609,29803,5444,4359,12
3103,3505,19406,24018,7780,3508,33
1844,3915,15316,19645,8893,3396,39
1716,5163,19359,37652,295,910,28
5998,4739,9254,39802,2382,3533,38
1914,5007,15304,33118,2843,2452,14
5151,2596,6111,38372,1014,3298,30
5356,1784,5620,47714,115,2795,28
1839,4378,15343,1071,7382,470,6
4784,3025,13485,13951,1258,4081,51
4025,4289,17181,55653,1599,4727,38
4815,3630,4213,51991,5022,4054,54
1972,5659,3502,25563,2478,3150,60
3388,3916,14627,12196,8962,4051,13
5432,3829,4912,36293,1164,3159,30
4477,2395,17549,19278,9164,2456,9
3288,1026,17755,27038,9996,1671,60
4084,5011,15499,55741,1954,1398,52
3906,4425,9420,39859,1283,3332,1
4105,1134,15471,42395,2165,1118,57
4821,1052,3633,11425,6959,4330,43
2814,1306,6441,56479,9565,4819,19
2381,5472,10889,43182,7924,4847,17
5272,4913,4144,38485,8967,4578,15
1261,1619,4225,14208,6097,3049,6
3240,4894,4960,33366,5049,3920,22
4603,4732,11921,43639,7780,3237,15
5489,1498,6447,506,1682,2395,1
1302,1635,10173,26619,7710,210,45
2787,3469,16158,42115,6866,610,14
3653,4600,11972,11332,5640,4181,23
5639,5060,11198,8649,5946,824,40
3014,5404,16793,55876,7886,2254,38
1049,4882,10375,23370,3508,1872,25
2790,4782,13827,8894,8416,1220,34
5193,2851,1225,23234,9522,1935,49
5183,4865,2262,24514,7631,3180,7
4378,2371,1014,56042,8749,930,59
3995,5346,5451,28332,4307,1948,9
4166,3200,10743,56467,8038,1415,24
1762,5135,1727,34889,389,3148,31
1159,1852,6634,674,5875,3106,54
4900,1713,5149,14336,2100,1765,25
1852,2833,2612,40504,2569,1784,26
2431,2629,7053,27990,2192,2873,46
5756,4140,6075,51864,9895,1335,49
5415,4786,5693,5731,8623,2130,15
1013,4085,5239,50035,7554,4262,51
3518,5062,9875,14768,7111,160,27
5295,2233,3963,57100,5216,4797,51
3864,4672,2341,11359,3233,566,26
2745,2035,16067,54720,1419,1250,32
1754,3384,8828,19534,7659,3601,45
4714,3526,10950,43570,5160,2934,10
1833,3157,15267,31874,4758,1886,43
3421,2886,2977,53010,832,4920,34
2349,3989,13275,49097,630,2906,25
2103,3745,19512,27844,5297,4574,4
5459,5522,11443,21977,8694,4250,36
1190,4032,3390,3128,5856,2469,43
5019,3642,2706,8406,2571,4348,11
2919,4679,17458,7880,1818,856,15
2853,5851,14155,7727,4798,2077,5
4119,4828,13249,52784,1210,190,4
1183,3491,1468,49847,1648,4054,39
5265,3338,8219,56911,3668,4414,38
2381,5662,8084,8270,6542,2910,32
4517,2090,1082,23427,8519,1558,36
1038,2831,8752,3343,7238,773,13
4807,2477,17080,28450,1664,4388,29
3309,4771,6093,17162,2697,3108,51
5520,1696,19912,58764,4646,899,45
4605,5913,6784,44129,3957,792,42
3054,5924,14985,41759,5217,4886,24
4113,3542,3345,45468,3243,1373,52
5432,3113,18004,7850,996,2515,9
2250,5576,2527,45483,8773,2342,9
4030,1953,5860,45043,180,2104,60
5121,5765,8026,52875,9973,3130,33
2000,5979,18427,53612,2251,2282,38
4552,3010,18385,49179,680,3807,4
3980,2841,15581,35220,7224,1566,25
2692,3882,16486,42297,3640,4326,56
1060,1286,1070,45054,4895,2848,4
4256,2372,8122,14392,700,2831,54
3993,2464,5348,2433,4897,2951,35
5320,3408,11500,554,4877,3057,1
3501,4346,11190,16970,4388,1188,4
5092,4390,10354,8731,6732,1749,36
2489,2275,16158,13794,6265,3378,58
5275,3799,15196,25051,4875,1862,41
4471,2450,9832,16301,6786,3294,34
2833,5416,16367,30133,1425,1062,30
5386,3188,11817,27388,623,3217,39
3901,3697,17719,30780,8966,2567,48
5267,2232,6156,6971,5170,4872,13
1378,1870,8191,24469,5530,3695,4
2799,3356,17935,9510,5926,238,54
5753,1250,1906,8703,8543,4919,37
5967,2733,9941,57156,4244,4391,60
3767,5612,4077,56634,9245,1457,48
2310,5443,13804,1234,8660,1047,26
5909,2506,8193,52989,9064,3365,34
4195,4926,3968,47205,7724,3542,58
1798,2356,3655,35538,961,4979,27
3833,1357,10191,27657,7134,1978,31
2598,2015,14477,35497,804,634,30
4596,4806,7995,15532,1983,841,25
3348,3655,8137,46359,8275,2092,19
1873,1681,14654,43889,9532,2593,11
5261,3334,4269,20158,1645,2388,27
2972,1730,5682,39090,696,3371,2
4091,1259,14811,1422,7985,4170,8
2842,4780,17497,44823,3790,3383,10
5792,3009,16935,662,2309,2823,17
2624,4959,10290,18467,4916,3833,15
5435,2680,10337,22401,9049,4086,44
1235,5597,1245,59858,9040,473,42
2931,1463,8499,13311,2557,312,47
5261,4949,4953,59829,1212,1078,14
5815,2450,3060,36821,5511,2815,47
1598,2732,8860,49766,6253,1039,6
2623,1985,7794,32100,9376,1939,33
3220,1698,16090,41222,7322,3408,29
5280,1041,18371,54648,6487,1543,46
5888,2190,2781,37797,6276,1409,25
1669,1288,14142,26468,6045,1748,52
5187,5556,8990,39770,4752,535,31
1935,3143,18066,15239,2213,3335,38
5033,5999,1749,11607,2930,3242,44
3284,5901,4289,49983,8813,3854,15
2411,2901,15923,53109,4024,1428,24
2902,3033,4725,50689,9855,4218,52
4048,5648,4194,431,1536,3043,6
3425,1233,17577,59509,5577,1243,13
5487,1413,17745,31181,3006,4400,32
3761,5608,14390,35245,2392,1410,60
3116,2817,15823,41910,4228,2615,26
5859,4403,6721,10967,5374,912,57
3401,5334,8209,51933,8844,4041,21
3454,4779,13464,34774,5164,258,37
5974,4695,13150,59723,2822,694,3
4699,2488,11939,43581,7146,2393,46
2909,5443,15102,44658,6997,3870,33
1160,3527,17249,48099,5509,2096,57
4506,5411,15111,31118,7417,187,43
2946,4724,1654,6095,2063,3372,38
4848,1328,5476,25067,7403,4392,24
3673,2225,2666,33358,8325,4106,60
5881,4031,12371,53311,9213,3742,33
5451,1343,9819,43670,6299,4110,48
1747,1048,6410,1626,4884,1444,30
1463,1535,16634,47832,4738,4037,13
4869,2760,8474,56308,1868,3343,30
5373,3709,3952,22435,7104,120,31
1046,4260,16119,57038,5459,1973,27
4600,2035,12792,46056,4178,4896,24
2263,1509,7777,6929,3294,2886,13
5096,4696,11038,42178,1955,3477,7
4720,5023,8395,20773,5567,116,38
1885,4586,5827,58929,3800,2393,35
2994,4955,8396,43518,4549,3414,49
3435,4621,12666,40817,9280,3436,36
5297,5907,2482,3649,2456,1779,8
5156,2545,13739,25784,3392,4119,48
3283,1201,9379,2376,6587,4120,53
4044,1836,13264,47525,4928,4558,31
3407,4421,8764,13369,6887,3756,4
5840,4384,1374,42915,2530,4462,30
1832,2950,19150,20025,2894,2790,31
2462,4727,2022,13836,346,4667,21
4724,3010,10387,49627,2792,3290,15
4141,5835,19184,380,8753,3038,54
5935,3555,15068,6940,1427,2225,23
1122,1907,13880,33473,9162,1436,58
3016,5235,17207,19413,3329,407,25
